식당명,도로명주소,지번주소,식당위도,식당경도,,,,,,,,,,,,,,,,,,,,,,,
맛찬들왕소금구이 전주혁신점,전라북도 전주시 덕진구 중동로 104-14,전라북도 전주시 덕진구 장동 1093-2,35.8433748,127.0645113,,,,,,,,,,,,,,,,,,,,,,,
만수성,전라북도 전주시 완산구 쑥고개로 399,전라북도 전주시 완산구 효자동2가 218-8,35.804718,127.108531,,,,,,,,,,,,,,,,,,,,,,,
청하반점 신시가지점,전라북도 전주시 완산구 천잠로 253,전라북도 전주시 완산구 효자동2가 1065-12,35.8093931,127.0941302,,,,,,,,,,,,,,,,,,,,,,,
남노갈비 효자직영점,전라북도 전주시 완산구 서원로 138 ,전라북도 전주시 완산구 효자동2가 1159-3,35.813425,127.1096,,,,,,,,,,,,,,,,,,,,,,,
아리아랑,전라북도 전주시 완산구 홍산북로 29-9 2층,전라북도 전주시 완산구 효자동2가 1231-3,35.8182138,127.104937,,,,,,,,,,,,,,,,,,,,,,,
용인백암순대국,전라북도 전주시 완산구 소태정1길 12-3,전라북도 전주시 완산구 효자동2가 1210-4,35.803113,127.100024,,,,,,,,,,,,,,,,,,,,,,,
김밥천국 효자점,전라북도 전주시 완산구 우전로 206,전라북도 전주시 완산구 효자동2가 1256-3,35.8129019,127.102029,,,,,,,,,,,,,,,,,,,,,,,
시원칼국수,전라북도 전주시 완산구 범안1길 7-27,전라북도 전주시 완산구 효자동2가 1165-1,35.813184,127.109678,,,,,,,,,,,,,,,,,,,,,,,
감탄떡볶이 효자2호점,전라북도 전주시 완산구 호암로 23,전라북도 전주시 완산구 효자동2가 1313-5,35.809249,127.097296,,,,,,,,,,,,,,,,,,,,,,,
깨순이김밥 포스코점,전라북도 전주시 완산구 범안1길 30 1층,전라북도 전주시 완산구 효자동2가 1166-10,35.81135,127.1073139,,,,,,,,,,,,,,,,,,,,,,,
예향돌솥밥,전라북도 전주시 완산구 소태정4길 23-6,전라북도 전주시 완산구 효자동2가 1321-4,35.8053917,127.1029889,,,,,,,,,,,,,,,,,,,,,,,
파리바게뜨 전주휴먼시아점,전라북도 전주시 완산구 호암로 77,전라북도 전주시 완산구 효자동2가 1318-1,35.8087672,127.1030348,,,,,,,,,,,,,,,,,,,,,,,
은여우두마리치킨,전라북도 전주시 완산구 우전로 207,전라북도 전주시 완산구 효자동2가 1252-2,35.8129781,127.1016409,,,,,,,,,,,,,,,,,,,,,,,
아서원,전라북도 전주시 완산구 서곡4길 45-6,전라북도 전주시 완산구 효자동3가 1472-4,35.832342,127.103204,,,,,,,,,,,,,,,,,,,,,,,
파리바게뜨 전주마전점,전라북도 전주시 완산구 홍산로 371 신한은행,전라북도 전주시 완산구 효자동3가 1609-18,35.8268478,127.1056664,,,,,,,,,,,,,,,,,,,,,,,
나폴리제과,전라북도 전주시 완산구 서곡1길 1-9,전라북도 전주시 완산구 효자동3가 1458-5,35.8341032,127.1003083,,,,,,,,,,,,,,,,,,,,,,,
서곡세꼬시장어마을,전라북도 전주시 완산구 서곡5길 13-7,전라북도 전주시 완산구 효자동3가 1414-10,35.8368965,127.1011566,,,,,,,,,,,,,,,,,,,,,,,
배불뚝집 효자점,전라북도 전주시 완산구 홍산남로 80,전라북도 전주시 완산구 효자동3가 1541-2,35.8156125,127.1106572,,,,,,,,,,,,,,,,,,,,,,,
달빛,전라북도 전주시 완산구 서곡5길 13-22,전라북도 전주시 완산구 효자동3가 1412-10,35.8371715,127.1008942,,,,,,,,,,,,,,,,,,,,,,,
서쪽나무,전라북도 전주시 완산구 서곡2길 27,전라북도 전주시 완산구 효자동3가 1446-8,35.833477,127.103562,,,,,,,,,,,,,,,,,,,,,,,
대유성,전라북도 전주시 완산구 서곡1길 4,전라북도 전주시 완산구 효자동3가 1434-7,35.834996,127.100699,,,,,,,,,,,,,,,,,,,,,,,
조선치킨 서곡점,전라북도 전주시 완산구 세내로 512,전라북도 전주시 완산구 효자동3가 1472-1,35.832525,127.1028,,,,,,,,,,,,,,,,,,,,,,,
프리모파스타,전라북도 전주시 완산구 홍산3길 7,전라북도 전주시 완산구 효자동3가 1527-7,35.818369,127.108203,,,,,,,,,,,,,,,,,,,,,,,
황가네닭발숯불꼼장어 효자휴먼시아점,전라북도 전주시 완산구 후곡길 17,전라북도 전주시 완산구 효자동2가 1309-4,35.810224,127.095514,,,,,,,,,,,,,,,,,,,,,,,
네네치킨 서곡점,전라북도 전주시 완산구 서곡1길 5-12,전라북도 전주시 완산구 효자동3가 1454-6,35.834569,127.099712,,,,,,,,,,,,,,,,,,,,,,,
양기복집,전라북도 전주시 덕진구 벚꽃3길 4-13,전라북도 전주시 덕진구 진북동 1022-21,35.8281685,127.1346269,,,,,,,,,,,,,,,,,,,,,,,
우성정,전라북도 전주시 덕진구 벚꽃4길 3-4 우성정,전라북도 전주시 덕진구 진북동 1022-19,35.8282323,127.1349158,,,,,,,,,,,,,,,,,,,,,,,
원일옥,전라북도 전주시 덕진구 태진로 79,전라북도 전주시 덕진구 진북동 417-68,35.8283574,127.1361663,,,,,,,,,,,,,,,,,,,,,,,
삼초삽삼겹살아중점,전라북도 전주시 덕진구 아중로 126,전라북도 전주시 덕진구 인후동1가 926-7,35.8250241,127.1637634,,,,,,,,,,,,,,,,,,,,,,,
대게나라 아중점,전라북도 전주시 덕진구 아중로 139,전라북도 전주시 덕진구 인후동1가 916-1,35.8259574,127.1649884,,,,,,,,,,,,,,,,,,,,,,,
채선당 아중점,전라북도 전주시 덕진구 아중로 127,전라북도 전주시 덕진구 인후동1가 913-3,35.8254907,127.1635135,,,,,,,,,,,,,,,,,,,,,,,
쭈꾸미신화,전라북도 전주시 덕진구 동가재미2길 16,전라북도 전주시 덕진구 인후동1가 839-8,35.8332521,127.1621619,,,,,,,,,,,,,,,,,,,,,,,
1993가맥,전라북도 전주시 덕진구 가리내7길 7 1층,전라북도 전주시 덕진구 덕진동2가 671-2,35.84454,127.11097,,,,,,,,,,,,,,,,,,,,,,,
홍보성,전라북도 전주시 덕진구 기린대로 483-3,전라북도 전주시 덕진구 덕진동1가 1267-3,35.84235,127.1246749,,,,,,,,,,,,,,,,,,,,,,,
신덕일관,전라북도 전주시 덕진구 권삼득로 321-1,전라북도 전주시 덕진구 덕진동1가 664-38,35.8440225,127.1270192,,,,,,,,,,,,,,,,,,,,,,,
엘베강전북대점,전라북도 전주시 덕진구 명륜4길 11-1,전라북도 전주시 덕진구 덕진동1가 1262-8,35.8429765,127.1262453,,,,,,,,,,,,,,,,,,,,,,,
서래갈매기 전북대점,전라북도 전주시 덕진구 명륜3길 18-1,전라북도 전주시 덕진구 덕진동1가 1314-180,35.8426401,127.1282149,,,,,,,,,,,,,,,,,,,,,,,
행복한식탁,전라북도 전주시 덕진구 기린대로 522-2,전라북도 전주시 덕진구 덕진동1가 1280-4,35.8452775,127.1220603,,,,,,,,,,,,,,,,,,,,,,,
아람,전라북도 전주시 덕진구 명륜5길 18,전라북도 전주시 덕진구 덕진동1가 1314-157,35.8441721,127.1260388,,,,,,,,,,,,,,,,,,,,,,,
길손네학사주점,전라북도 전주시 덕진구 권삼득로 321,전라북도 전주시 덕진구 덕진동1가 664-25,35.8442414,127.1269821,,,,,,,,,,,,,,,,,,,,,,,
소리마당,전라북도 전주시 덕진구 건지산로 53-1,전라북도 전주시 덕진구 덕진동1가 88-22,35.8548987,127.1361625,,,,,,,,,,,,,,,,,,,,,,,
도야생곱창갈비 전북대점,전라북도 전주시 덕진구 권삼득로 346,전라북도 전주시 덕진구 덕진동1가 1315-10,35.8458252,127.1250887,,,,,,,,,,,,,,,,,,,,,,,
꽃담,전라북도 전주시 덕진구 기린대로 535 꽃담,전라북도 전주시 덕진구 덕진동1가 1357-1,35.8455408,127.1204997,,,,,,,,,,,,,,,,,,,,,,,
커피(COFFEE)상상,전라북도 전주시 덕진구 소리로 31,전라북도 전주시 덕진구 덕진동1가 산1-1,35.8552788,127.1376777,,,,,,,,,,,,,,,,,,,,,,,
일단먹어봐,전라북도 전주시 덕진구 들사평로 37,전라북도 전주시 덕진구 덕진동1가 1412-12,35.839632,127.1237358,,,,,,,,,,,,,,,,,,,,,,,
청양농장 전북대점,전라북도 전주시 덕진구 명륜5길 16-2,전라북도 전주시 덕진구 덕진동1가 1261-2,35.8438618,127.1259023,,,,,,,,,,,,,,,,,,,,,,,
족보설렁탕,전라북도 전주시 덕진구 송천중앙로 25,전라북도 전주시 덕진구 덕진동2가 168-15,35.8495123,127.1191421,,,,,,,,,,,,,,,,,,,,,,,
신날개 송천점,전라북도 전주시 덕진구 송천1길 9-13,전라북도 전주시 덕진구 송천동1가 380-42,35.8558837,127.1198105,,,,,,,,,,,,,,,,,,,,,,,
보리보리,전라북도 전주시 완산구 홍산4길 12,전라북도 전주시 완산구 효자동3가 1528-4,35.8183041,127.1101868,,,,,,,,,,,,,,,,,,,,,,,
생고기대학교 전북대점,전라북도 전주시 덕진구 명륜4길 17-2,전라북도 전주시 덕진구 덕진동1가 1314-167,35.8436856,127.1266811,,,,,,,,,,,,,,,,,,,,,,,
바다꽃게탕,전라북도 전주시 덕진구 아중1길 13-1,전라북도 전주시 덕진구 우아동2가 911-3,35.8288987,127.1710002,,,,,,,,,,,,,,,,,,,,,,,
미스터보쌈5379 전주송천점,전라북도 전주시 덕진구 송천중앙로 129,전라북도 전주시 덕진구 송천동1가 474-37,35.8586547,127.1208058,,,,,,,,,,,,,,,,,,,,,,,
광장포차시골집,전라북도 전주시 덕진구 권삼득로 333,전라북도 전주시 덕진구 덕진동1가 664-6,35.8449229,127.1258686,,,,,,,,,,,,,,,,,,,,,,,
권씨네,전라북도 전주시 완산구 서곡2길 5,전라북도 전주시 완산구 효자동3가 1438-7,35.8345391,127.1015255,,,,,,,,,,,,,,,,,,,,,,,
롯데리아 롯데마트전주송천점,전라북도 전주시 덕진구 송천중앙로 82 롯데마트 송천점,전라북도 전주시 덕진구 송천동1가 281-1,35.8543821,127.1203125,,,,,,,,,,,,,,,,,,,,,,,
손가네바지락손칼국수,전라북도 전주시 덕진구 솔내8길 8,전라북도 전주시 덕진구 송천동1가 485-6,35.8610276,127.122103,,,,,,,,,,,,,,,,,,,,,,,
가마골보신탕,전라북도 전주시 덕진구 송천3길 44-10,전라북도 전주시 덕진구 송천동1가 443-35,35.8607342,127.1164928,,,,,,,,,,,,,,,,,,,,,,,
시골통닭가맥,전라북도 전주시 덕진구 용소로 89,전라북도 전주시 덕진구 송천동1가 819-8,35.8637332,127.1180946,,,,,,,,,,,,,,,,,,,,,,,
아성각,전라북도 전주시 덕진구 시천로 88,전라북도 전주시 덕진구 송천동1가 564-2,35.867173,127.1146569,,,,,,,,,,,,,,,,,,,,,,,
추억과낭만,전라북도 전주시 덕진구 시천로 29-6,전라북도 전주시 덕진구 송천동1가 626-76,35.8620192,127.1141897,,,,,,,,,,,,,,,,,,,,,,,
남원본가추어탕,전라북도 전주시 덕진구 두간2길 3-10,전라북도 전주시 덕진구 송천동1가 808-10,35.8661373,127.120677,,,,,,,,,,,,,,,,,,,,,,,
다원추어탕,,전라북도 전주시 덕진구 송천동1가 485-7,35.8608821,127.1220961,,,,,,,,,,,,,,,,,,,,,,,
소나무송천본점,전라북도 전주시 덕진구 송천2길 26,전라북도 전주시 덕진구 송천동1가 417-11,35.859526,127.118424,,,,,,,,,,,,,,,,,,,,,,,
청주본가 전주점,전라북도 전주시 덕진구 솔내8길 15 1층,전라북도 전주시 덕진구 송천동1가 114-12,35.8611759,127.123166,,,,,,,,,,,,,,,,,,,,,,,
무주덕유산도야지,전라북도 전주시 덕진구 솔내7길 9-12,전라북도 전주시 덕진구 송천동1가 119-10,35.8603857,127.1223793,,,,,,,,,,,,,,,,,,,,,,,
파리바게뜨 전주용소점,전라북도 전주시 덕진구 시천로 44,전라북도 전주시 덕진구 송천동1가 834-2,35.863186,127.114757,,,,,,,,,,,,,,,,,,,,,,,
전주영양돌솥밥,전라북도 전주시 덕진구 솔내8길 10-1,전라북도 전주시 덕진구 송천동1가 484-6,35.8608336,127.1224049,,,,,,,,,,,,,,,,,,,,,,,
평양면옥,전라북도 전주시 덕진구 솔내8길 10-3,전라북도 전주시 덕진구 송천동1가 484-8,35.8606947,127.1224165,,,,,,,,,,,,,,,,,,,,,,,
생생집,전라북도 전주시 덕진구 송천3길 41,전라북도 전주시 덕진구 송천동1가 634-1,35.8598719,127.1172009,,,,,,,,,,,,,,,,,,,,,,,
뜨락,전라북도 전주시 덕진구 두간9길 12,전라북도 전주시 덕진구 송천동1가 829-3,35.8643982,127.1156936,,,,,,,,,,,,,,,,,,,,,,,
옛날멸치국시 송천점,전라북도 전주시 덕진구 솔내8길 17,전라북도 전주시 덕진구 송천동1가 114-15,35.8611093,127.1234712,,,,,,,,,,,,,,,,,,,,,,,
용소루,전라북도 전주시 덕진구 송천4길 56-7,전라북도 전주시 덕진구 송천동1가 626-33,35.8618617,127.1152135,,,,,,,,,,,,,,,,,,,,,,,
한우곱창전문점,전라북도 전주시 덕진구 붓내4길 11,전라북도 전주시 덕진구 송천동2가 253-1,35.86791,127.12258,,,,,,,,,,,,,,,,,,,,,,,
솜리치킨 송천점,전라북도 전주시 덕진구 붓내3길 44,전라북도 전주시 덕진구 송천동2가 221,35.86618,127.126367,,,,,,,,,,,,,,,,,,,,,,,
김가네보쌈족발,전라북도 전주시 덕진구 붓내2길 17-1,전라북도 전주시 덕진구 송천동2가 193,35.865707,127.1235374,,,,,,,,,,,,,,,,,,,,,,,
치히로,전라북도 전주시 완산구 전주객사3길 73-56,전라북도 전주시 완산구 고사동 324-15,35.8205942,127.1406142,,,,,,,,,,,,,,,,,,,,,,,
얌스 송천점,전라북도 전주시 덕진구 붓내3길 28 김현성가정의학과 1층,전라북도 전주시 덕진구 송천동2가 199,35.8665697,127.1246855,,,,,,,,,,,,,,,,,,,,,,,
한돈장터,전라북도 전주시 완산구 세내로 523,전라북도 전주시 완산구 효자동3가 1475-2,35.8327863,127.1015256,,,,,,,,,,,,,,,,,,,,,,,
한양불고기,전라북도 전주시 완산구 우전2길 6,전라북도 전주시 완산구 효자동2가 220-12,35.8050596,127.1083229,,,,,,,,,,,,,,,,,,,,,,,
맛깔참죽 전주 송천점,전라북도 전주시 덕진구 솔내로 202,전라북도 전주시 덕진구 송천동2가 287-3,35.8680245,127.1275447,,,,,,,,,,,,,,,,,,,,,,,
에덴수산,,전라북도 전주시 덕진구 장동 854-2,35.8550404,127.0566875,,,,,,,,,,,,,,,,,,,,,,,
봉이설렁탕,전라북도 전주시 덕진구 백제대로 576,전라북도 전주시 덕진구 금암동 728-235,35.8403884,127.1327285,,,,,,,,,,,,,,,,,,,,,,,
김판쇠전주우족탕,전라북도 전주시 덕진구 태진로 132,전라북도 전주시 덕진구 금암동 455-23,35.83279,127.1356719,,,,,,,,,,,,,,,,,,,,,,,
땡땡이상추튀김,전라북도 전주시 덕진구 권삼득로 313,전라북도 전주시 덕진구 금암동 664-39,35.8436749,127.1277204,,,,,,,,,,,,,,,,,,,,,,,
프레젠트,전라북도 전주시 완산구 전주객사1길 46,전라북도 전주시 완산구 다가동3가 50-2,35.8183631,127.1393208,,,,,,,,,,,,,,,,,,,,,,,
겐돈소바,전라북도 전주시 완산구 마전2길 11-7,전라북도 전주시 완산구 효자동3가 1646-15,35.8222679,127.1032833,,,,,,,,,,,,,,,,,,,,,,,
대왕산아구찜탕전문점,전라북도 전주시 덕진구 붓내3길 17-9,전라북도 전주시 덕진구 송천동2가 249-1,35.8676982,127.1234009,,,,,,,,,,,,,,,,,,,,,,,
디플랑,전라북도 전주시 완산구 전주객사5길 13-10,전라북도 전주시 완산구 고사동 115-2,35.8187526,127.1447127,,,,,,,,,,,,,,,,,,,,,,,
토프레소 송천점,전라북도 전주시 덕진구 송천로 40,전라북도 전주시 덕진구 송천동1가 405-4,35.8569292,127.1187625,,,,,,,,,,,,,,,,,,,,,,,
명륜진사갈비 효자점,전라북도 전주시 완산구 우전1길 52,전라북도 전주시 완산구 효자동2가 541-1,35.8080985,127.1060443,,,,,,,,,,,,,,,,,,,,,,,
비어스토어,전라북도 전주시 덕진구 가리내7길 9,전라북도 전주시 덕진구 덕진동2가 671-1,35.8445669,127.1108016,,,,,,,,,,,,,,,,,,,,,,,
카페딜라이트,전라북도 전주시 완산구 배학4길 2,전라북도 전주시 완산구 효자동3가 1680-1,35.8197854,127.0971661,,,,,,,,,,,,,,,,,,,,,,,
쭈불로드 도청점,전라북도 전주시 완산구 홍산남로 54,전라북도 전주시 완산구 효자동2가 1155-4,35.8156254,127.1077902,,,,,,,,,,,,,,,,,,,,,,,
이디야커피 전북대점,전라북도 전주시 덕진구 명륜3길 10-1,전라북도 전주시 덕진구 덕진동1가 1264-7,35.842277,127.1276449,,,,,,,,,,,,,,,,,,,,,,,
국밥세상,전라북도 전주시 덕진구 권삼득로 333,전라북도 전주시 덕진구 덕진동1가 664-6,35.8447368,127.1262266,,,,,,,,,,,,,,,,,,,,,,,
초가카페,전라북도 전주시 완산구 오목대길 25,전라북도 전주시 완산구 교동 47,35.8131207,127.1549057,,,,,,,,,,,,,,,,,,,,,,,
웰돈 전주대점,전라북도 전주시 완산구 후곡길 23-7,전라북도 전주시 완산구 효자동2가 1309-12,35.8103894,127.0952502,,,,,,,,,,,,,,,,,,,,,,,
동양닭집,전라북도 전주시 완산구 태평3길 44-6,전라북도 전주시 완산구 태평동 36-8,35.8241197,127.1422759,,,,,,,,,,,,,,,,,,,,,,,
어부수산 산오징어&바지락칼국수,전라북도 전주시 완산구 마전들로 48 1층,전라북도 전주시 완산구 효자동3가 1689-3,35.8209014,127.1009314,,,,,,,,,,,,,,,,,,,,,,,
흑화당 전주 객사점,전라북도 전주시 완산구 전주객사5길 22,전라북도 전주시 완산구 고사동 65-5,35.8191064,127.145652,,,,,,,,,,,,,,,,,,,,,,,
마시로이,전라북도 전주시 덕진구 송천로 42,전라북도 전주시 덕진구 송천동1가 405-1,35.8570979,127.1186517,,,,,,,,,,,,,,,,,,,,,,,
호식이두마리치킨 전북대점,전라북도 전주시 덕진구 권삼득로 346 2층,전라북도 전주시 덕진구 덕진동1가 1315-10,35.8458494,127.1250663,,,,,,,,,,,,,,,,,,,,,,,
청년다방 전주객사점,전라북도 전주시 완산구 전주객사3길 21,전라북도 전주시 완산구 고사동 440-1,35.8182566,127.1423712,,,,,,,,,,,,,,,,,,,,,,,
농가레스토랑행복정거장,전라북도 전주시 완산구 우전1길 40-33 2층,전라북도 전주시 완산구 효자동2가 163-1,35.807701,127.1068636,,,,,,,,,,,,,,,,,,,,,,,
미스터피자전주송천점,전라북도 전주시 덕진구 천마산로 68,전라북도 전주시 덕진구 송천동1가 107-16,35.8543951,127.1185926,,,,,,,,,,,,,,,,,,,,,,,
1983연탄집,전라북도 전주시 덕진구 덕진광장로 1-11,전라북도 전주시 덕진구 덕진동1가 1279-5,35.8445086,127.1240315,,,,,,,,,,,,,,,,,,,,,,,
낙지마당송천점,전라북도 전주시 덕진구 동부대로 1077,전라북도 전주시 덕진구 송천동2가 166-1,35.8691386,127.1292519,,,,,,,,,,,,,,,,,,,,,,,
빵굽는아저씨,전라북도 전주시 완산구 효자천변2길 13 빵굽는아저씨,전라북도 전주시 완산구 효자동1가 651,35.8049612,127.1143853,,,,,,,,,,,,,,,,,,,,,,,
초막골막걸리,전라북도 전주시 완산구 거마산2길 28,전라북도 전주시 완산구 삼천동1가 628-6,35.7966471,127.1222673,,,,,,,,,,,,,,,,,,,,,,,
더팟틀럭,전라북도 전주시 완산구 구룡2길 7,전라북도 전주시 완산구 효자동2가 1255-3,35.8133919,127.1026395,,,,,,,,,,,,,,,,,,,,,,,
